date,team,player,starter,minutes
2021-06-17,Belgium,Dries Mertens,True,45.0
2021-06-17,Belgium,Thorgan Hazard,True,93.86666666666666
2021-06-17,Belgium,Yannick Ferreira Carrasco,True,58.45
2021-06-17,Belgium,Anga Dedryck Boyata,False,0.0
2021-06-17,Belgium,Axel Witsel,False,31.516666666666666
2021-06-17,Belgium,Leander Dendoncker,True,58.483333333333334
2021-06-17,Belgium,Thomas Vermaelen,False,0.0
2021-06-17,Belgium,Dennis Praet,False,0.0
2021-06-17,Belgium,Matz Sels,False,0.0
2021-06-17,Belgium,Jason Denayer,True,90.0
2021-06-17,Belgium,Leandro Trossard,False,0.0
2021-06-17,Belgium,Toby Alderweireld,True,90.0
2021-06-17,Belgium,Jeremy Doku,False,0.0
2021-06-17,Denmark,Mathias Jattah-Njie Jørgensen,False,0.0
2021-06-17,Denmark,Jonas Lössl,False,0.0
2021-06-17,Denmark,Pierre-Emile Højbjerg,True,90.0
2021-06-17,Denmark,Kasper Schmeichel,True,90.0
2021-06-17,Denmark,Andreas Christensen,True,90.0
2021-06-17,Denmark,Martin Braithwaite Christensen,True,90.0
2021-06-17,Denmark,Jens Stryger Larsen,False,28.81666666666667
2021-06-17,Denmark,Thomas Delaney,True,71.23333333333333
2021-06-17,Denmark,Simon Thorup Kjær,True,90.0
2021-06-17,Denmark,Yussuf Yurary Poulsen,True,61.15
2021-06-17,Denmark,Andreas Evald Cornelius,False,18.78333333333333
2021-06-17,Denmark,Kasper Dolberg,False,0.0
2021-06-17,Denmark,Daniel Wass,True,61.18333333333333
2021-06-17,Denmark,Christian Nørgaard,False,28.85
2021-06-17,Denmark,Joachim Andersen,False,0.0
2021-06-17,Denmark,Jannik Vestergaard,True,83.73333333333333
2021-06-17,Denmark,Frederik Rønnow,False,0.0
2021-06-17,Denmark,Robert Skov,False,0.0
2021-06-17,Denmark,Joakim Mæhle,True,90.0
2021-06-17,Denmark,Andreas Skov Olsen,False,6.266666666666666
2021-06-17,Denmark,Mathias Jensen,False,18.766666666666666
2021-06-17,Denmark,Jonas Older Wind,False,0.0
2021-06-17,Denmark,Mikkel Damsgaard,True,71.21666666666667
2021-06-13,England,Kyle Walker,True,90.0
2021-06-13,England,Raheem Sterling,True,91.36666666666666
2021-06-13,England,John Stones,True,89.81666666666668
2021-06-13,England,Kieran Trippier,True,90.0
2021-06-13,England,Marcus Rashford,False,20.75
2021-06-13,England,Tyrone Mings,True,90.0
2021-06-13,England,Luke Shaw,False,0.0
2021-06-13,England,Jordan Pickford,True,90.0
2021-06-13,England,Dominic Calvert-Lewin,False,0.08333333333334281
2021-06-13,England,Jordan Brian Henderson,False,0.0
2021-06-13,England,Declan Rice,True,90.0
2021-06-13,England,Dean Henderson,False,0.0
2021-06-13,England,Philip Foden,True,70.7
2021-06-13,England,Kalvin Phillips,True,90.0
2021-06-13,England,Mason Mount,True,90.0
2021-06-13,England,Sam Johnstone,False,0.0
2021-06-13,England,Reece James,False,0.0
2021-06-13,England,Jack Grealish,False,0.0
2021-06-13,England,Conor Coady,False,0.0
2021-06-13,England,Harry Kane,True,81.51666666666667
2021-06-13,England,Bukayo Saka,False,0.0
2021-06-13,England,Ben White,False,0.0
2021-06-13,England,Jude Bellingham,False,8.266666666666666
2021-06-13,Croatia,Nikola Vlašić,False,20.41666666666667
2021-06-13,Croatia,Mateo Kovačić,True,84.6
2021-06-13,Croatia,Andrej Kramarić,True,69.6
2021-06-13,Croatia,Šime Vrsaljko,True,90.0
2021-06-13,Croatia,Luka Modrić,True,90.0
2021-06-13,Croatia,Ante Rebić,True,77.83333333333333
2021-06-13,Croatia,Domagoj Vida,True,90.0
2021-06-13,Croatia,Marcelo Brozović,True,69.58333333333333
2021-06-13,Croatia,Ivan Perišić,True,90.0
2021-06-13,Croatia,Milan Badelj,False,0.0
2021-06-13,Croatia,Duje Ćaleta-Car,True,90.0
2021-06-13,Croatia,Lovre Kalinić,False,0.0
2021-06-13,Croatia,Bruno Petković,False,12.166666666666671
2021-06-13,Croatia,Ante Budimir,False,0.0
2021-06-13,Croatia,Josip Brekalo,False,20.400000000000006
2021-06-13,Croatia,Mario Pašalić,False,5.400000000000006
2021-06-13,Croatia,Dominik Livaković,True,90.0
2021-06-13,Croatia,Luka Ivanušec,False,0.0
2021-06-13,Croatia,Josip Juranović,False,0.0
2021-06-13,Croatia,Simon Sluga,False,0.0
2021-06-13,Croatia,Mile Škorić,False,0.0
2021-06-13,Croatia,Domagoj Bradarić,False,0.0
2021-06-13,Croatia,Joško Gvardiol,True,90.0
2021-07-07,Denmark,Mathias Jattah-Njie Jørgensen,False,0.0
2021-07-07,Denmark,Jonas Lössl,False,0.0
2021-07-07,Denmark,Pierre-Emile Højbjerg,True,128.08333333333331
2021-07-07,Denmark,Kasper Schmeichel,True,90.0
2021-07-07,Denmark,Andreas Christensen,True,78.33333333333333
2021-07-07,Denmark,Martin Braithwaite Christensen,True,90.0
2021-07-07,Denmark,Jens Stryger Larsen,True,66.51666666666667
2021-07-07,Denmark,Thomas Delaney,True,87.23333333333333
2021-07-07,Denmark,Simon Thorup Kjær,True,127.78333333333333
2021-07-07,Denmark,Yussuf Yurary Poulsen,False,22.78333333333333
2021-07-07,Denmark,Andreas Evald Cornelius,False,0.0
2021-07-07,Denmark,Kasper Dolberg,True,67.21666666666667
2021-07-07,Denmark,Daniel Wass,False,23.483333333333334
2021-07-07,Denmark,Christian Nørgaard,False,22.78333333333333
2021-07-07,Denmark,Joachim Andersen,False,11.666666666666671
2021-07-07,Denmark,Jannik Vestergaard,True,127.98333333333333
2021-07-07,Denmark,Frederik Rønnow,False,0.0
2021-07-07,Denmark,Robert Skov,False,0.0
2021-07-07,Denmark,Joakim Mæhle,True,127.78333333333333
2021-07-07,Denmark,Andreas Skov Olsen,False,0.0
2021-07-07,Denmark,Mathias Jensen,False,0.29999999999999716
2021-07-07,Denmark,Jonas Older Wind,False,0.29999999999999716
2021-07-07,Denmark,Mikkel Damsgaard,True,67.2
2021-07-07,England,Kyle Walker,True,126.35
2021-07-07,England,Raheem Sterling,True,126.35
2021-07-07,England,John Stones,True,126.35
2021-07-07,England,Kieran Trippier,False,0.0
2021-07-07,England,Marcus Rashford,False,0.0
2021-07-07,England,Tyrone Mings,False,0.0
2021-07-07,England,Harry Maguire,True,90.0
2021-07-07,England,Luke Shaw,True,126.35
2021-07-07,England,Jordan Pickford,True,90.0
2021-07-07,England,Jordan Brian Henderson,False,0.0
2021-07-07,England,Declan Rice,True,94.95
2021-07-07,England,Philip Foden,False,0.0
2021-07-07,England,Kalvin Phillips,True,126.35
2021-07-07,England,Mason Mount,True,94.95
2021-07-07,England,Sam Johnstone,False,0.0
2021-07-07,England,Reece James,False,0.0
2021-07-07,England,Jack Grealish,False,21.36666666666666
2021-07-07,England,Conor Coady,False,0.0
2021-07-07,England,Harry Kane,True,90.0
2021-07-07,England,Jadon Sancho,False,0.0
2021-07-07,England,Bukayo Saka,True,68.63333333333334
2021-07-07,England,Aaron Ramsdale,False,0.0
2021-07-07,England,Jude Bellingham,False,0.0
2021-06-13,Netherlands,Memphis Depay,True,90.35
2021-06-13,Netherlands,Nathan Aké,False,26.616666666666667
2021-06-13,Netherlands,Daley Blind,True,63.38333333333333
2021-06-13,Netherlands,Patrick van Aanholt,True,63.53333333333333
2021-06-13,Netherlands,Georginio Wijnaldum,True,90.0
2021-06-13,Netherlands,Davy Klaassen,False,0.0
2021-06-13,Netherlands,Marten de Roon,True,90.0
2021-06-13,Netherlands,Steven Berghuis,False,0.0
2021-06-13,Netherlands,Stefan de Vrij,True,90.0
2021-06-13,Netherlands,Wout Weghorst,True,87.56666666666666
2021-06-13,Netherlands,Marco Bizot,False,0.0
2021-06-13,Netherlands,Owen Wijndal,False,26.46666666666667
2021-06-13,Netherlands,Teun Koopmeiners,False,0.0
2021-06-13,Netherlands,Joël Veltman,False,2.1500000000000057
2021-06-13,Netherlands,Frenkie de Jong,True,90.0
2021-06-13,Netherlands,Denzel Dumfries,True,90.0
2021-06-13,Netherlands,Timothy Michael Krul,False,0.0
2021-06-13,Netherlands,Donyell Malen,False,0.0
2021-06-13,Netherlands,Luuk de Jong,False,2.433333333333337
2021-06-13,Netherlands,Maarten Stekelenburg,True,90.0
2021-06-13,Netherlands,Cody Mathès Gakpo,False,0.0
2021-06-13,Netherlands,Jurriën David Norman Timber,True,87.85
2021-06-13,Netherlands,Ryan Gravenberch,False,0.0
2021-06-13,Ukraine,Oleksandr Zinchenko,True,90.0
2021-06-13,Ukraine,Eduard Sobol,False,0.0
2021-06-13,Ukraine,Andriy Yarmolenko,True,90.0
2021-06-13,Ukraine,Andriy Pyatov,False,0.0
2021-06-13,Ukraine,Taras Stepanenko,False,0.0
2021-06-13,Ukraine,Evgeny Makarenko,False,0.0
2021-06-13,Ukraine,Serhii Sydorchuk,True,90.0
2021-06-13,Ukraine,Ruslan Malinovskiy,True,90.0
2021-06-13,Ukraine,Marlos Romero Bonfim,False,51.133333333333326
2021-06-13,Ukraine,Mykola Matviyenko,True,90.0
2021-06-13,Ukraine,Serhiy Kryvtsov,False,0.0
2021-06-13,Ukraine,Artem Besedin,False,0.0
2021-06-13,Ukraine,Vitalii Mykolenko,True,90.0
2021-06-13,Ukraine,Mykola Shaparenko,False,26.06666666666667
2021-06-13,Ukraine,Heorhii Bushchan,True,90.0
2021-06-13,Ukraine,Roman Yaremchuk,True,90.0
2021-06-13,Ukraine,Artem Dovbyk,False,0.0
2021-06-13,Ukraine,Oleksandr Zubkov,True,12.8
2021-06-13,Ukraine,Oleksandr Karavaev,True,90.0
2021-06-13,Ukraine,Denys Popov,False,0.0
2021-06-13,Ukraine,Anatolii Trubin,False,0.0
2021-06-13,Ukraine,Illia Zabarnyi,True,90.0
2021-06-13,Ukraine,Oleksandr Tymchyk,False,0.0
2021-06-28,France,Marcus Thuram,False,0.0
2021-06-28,France,Presnel Kimpembe,True,90.0
2021-06-28,France,Kylian Mbappé Lottin,True,90.0
2021-06-28,France,Adrien Rabiot,True,90.0
2021-06-28,France,Moussa Sissoko,False,2.8499999999999943
2021-06-28,France,Hugo Lloris,True,90.0
2021-06-28,France,Léo Dubois,False,0.0
2021-06-28,France,Thomas Lemar,False,0.0
2021-06-28,France,Kurt Happy Zouma,False,0.0
2021-06-28,France,Steve Mandanda,False,0.0
2021-06-28,France,Olivier Giroud,False,0.0
2021-06-28,France,Mike Maignan,False,0.0
2021-06-28,France,N'Golo Kanté,True,90.0
2021-06-28,France,Benjamin Pavard,True,90.0
2021-06-28,France,Corentin Tolisso,False,0.0
2021-06-28,France,Lucas Hernández Pi,False,0.0
2021-06-28,France,Raphaël Varane,True,90.0
2021-06-28,France,Antoine Griezmann,True,87.15
2021-06-28,France,Wissam Ben Yedder,False,0.0
2021-06-28,France,Clément Lenglet,True,45.0
2021-06-28,France,Kingsley Coman,False,45.0
2021-06-28,France,Karim Benzema,True,93.15
2021-06-28,France,Paul Pogba,True,90.0
2021-06-28,Switzerland,Granit Xhaka,True,90.0
2021-06-28,Switzerland,Xherdan Shaqiri,True,72.45
2021-06-28,Switzerland,Edimilson Fernandes,False,0.0
2021-06-28,Switzerland,Fabian Lukas Schär,False,0.18333333333333712
2021-06-28,Switzerland,Denis Lemi Zakaria Lako Lado,False,0.0
2021-06-28,Switzerland,Haris Seferović,True,96.31666666666666
2021-06-28,Switzerland,Ricardo Iván Rodríguez Araya,True,86.76666666666667
2021-06-28,Switzerland,Breel-Donald Embolo,True,79.15
2021-06-28,Switzerland,Steven Zuber,True,78.73333333333333
2021-06-28,Switzerland,Manuel Obafemi Akanji,True,90.0
2021-06-28,Switzerland,Yann Sommer,True,90.0
2021-06-28,Switzerland,Mario Gavranović,False,17.549999999999997
2021-06-28,Switzerland,Remo Freuler,True,90.0
2021-06-28,Switzerland,Silvan Widmer,True,72.55
2021-06-28,Switzerland,Admir Mehmedi,False,9.733333333333334
2021-06-28,Switzerland,Nico Elvedi,True,90.0
2021-06-28,Switzerland,Yvon Landry Mvogo,False,0.0
2021-06-28,Switzerland,Loris Benito,False,0.0
2021-06-28,Switzerland,Christian Fassnacht,False,11.266666666666666
2021-06-28,Switzerland,Djibril Sow,False,0.0
2021-06-28,Switzerland,Kevin Mbabu,False,17.450000000000003
2021-06-28,Switzerland,Gregor Kobel,False,0.0
2021-06-28,Switzerland,Ruben Vargas,False,17.349999999999994
2021-06-17,Netherlands,Memphis Depay,True,81.35
2021-06-17,Netherlands,Nathan Aké,False,26.68333333333333
2021-06-17,Netherlands,Daley Blind,True,63.31666666666667
2021-06-17,Netherlands,Patrick van Aanholt,True,63.35
2021-06-17,Netherlands,Georginio Wijnaldum,True,90.0
2021-06-17,Netherlands,Davy Klaassen,False,0.0
2021-06-17,Netherlands,Marten de Roon,True,73.31666666666666
2021-06-17,Netherlands,Steven Berghuis,False,0.0
2021-06-17,Netherlands,Stefan de Vrij,True,90.0
2021-06-17,Netherlands,Wout Weghorst,True,63.333333333333336
2021-06-17,Netherlands,Marco Bizot,False,0.0
2021-06-17,Netherlands,Owen Wijndal,False,26.65
2021-06-17,Netherlands,Joël Veltman,False,0.0
2021-06-17,Netherlands,Matthijs de Ligt,True,90.0
2021-06-17,Netherlands,Frenkie de Jong,True,90.0
2021-06-17,Netherlands,Denzel Dumfries,True,90.0
2021-06-17,Netherlands,Timothy Michael Krul,False,0.0
2021-06-17,Netherlands,Quincy Anton Promes,False,0.0
2021-06-17,Netherlands,Donyell Malen,False,26.666666666666664
2021-06-17,Netherlands,Luuk de Jong,False,8.650000000000006
2021-06-17,Netherlands,Maarten Stekelenburg,True,90.0
2021-06-17,Netherlands,Jurriën David Norman Timber,False,0.0
2021-06-17,Netherlands,Ryan Gravenberch,False,16.683333333333337
2021-06-17,Austria,Aleksandar Dragović,True,83.21666666666667
2021-06-17,Austria,David Olatukunbo Alaba,True,90.0
2021-06-17,Austria,Martin Hinteregger,True,90.0
2021-06-17,Austria,Michael Gregoritsch,True,61.0
2021-06-17,Austria,Konrad Laimer,True,61.166666666666664
2021-06-17,Austria,Stefan Ilsanker,False,0.0
2021-06-17,Austria,Marcel Sabitzer,True,90.0
2021-06-17,Austria,Alexander Schlager,False,0.0
2021-06-17,Austria,Xaver Schlager,True,83.33333333333333
2021-06-17,Austria,Andreas Ulmer,True,90.0
2021-06-17,Austria,Stefan Lainer,True,90.0
2021-06-17,Austria,Philipp Lienhart,False,6.783333333333331
2021-06-17,Austria,Louis Schaub,False,0.0
2021-06-17,Austria,Christopher Trimmel,False,0.0
2021-06-17,Austria,Karim Onisiwo,False,6.666666666666671
2021-06-17,Austria,Valentino Lazaro,False,20.66666666666667
2021-06-17,Austria,Alessandro Schöpf,False,0.0
2021-06-17,Austria,Florian Grillitsch,False,28.833333333333336
2021-06-17,Austria,Pavao Pervan,False,0.0
2021-06-17,Austria,Marco Friedl,False,0.0
2021-06-17,Austria,Sasa Kalajdzic,False,29.0
2021-06-17,Austria,Daniel Bachmann,True,90.0
2021-06-17,Austria,Christoph Baumgartner,True,69.33333333333333
2021-06-14,Poland,Kamil Glik,True,90.0
2021-06-14,Poland,Łukasz Fabiański,False,0.0
2021-06-14,Poland,Grzegorz Krychowiak,True,77.8
2021-06-14,Poland,Jan Bednarek,True,90.0
2021-06-14,Poland,Kamil Jóźwiak,True,90.0
2021-06-14,Poland,Piotr Zieliński,True,85.28333333333333
2021-06-14,Poland,Robert Lewandowski,True,90.0
2021-06-14,Poland,Wojciech Szczęsny,True,90.0
2021-06-14,Poland,Maciej Rybus,True,73.6
2021-06-14,Poland,Bartosz Bereszyński,True,90.0
2021-06-14,Poland,Karol Linetty,True,73.35
2021-06-14,Poland,Przemysław Frankowski,False,16.650000000000006
2021-06-14,Poland,Michał Helik,False,0.0
2021-06-14,Poland,Tymoteusz Puchacz,False,16.400000000000006
2021-06-14,Poland,Karol Świderski,False,4.716666666666669
2021-06-14,Poland,Mateusz Andrzej Klich,True,84.58333333333333
2021-06-14,Poland,Łukasz Skorupski,False,0.0
2021-06-14,Poland,Tomasz Karol Kędziora,False,0.0
2021-06-14,Poland,Jakub Świerczok,False,0.0
2021-06-14,Poland,Kacper Kozłowski,False,0.0
2021-06-14,Poland,Przemysław Płacheta,False,0.0
2021-06-14,Poland,Jakub Moder,False,5.416666666666671
2021-06-14,Poland,Paweł Dawidowicz,False,0.0
2021-06-14,Slovakia,Martin Dúbravka,True,90.0
2021-06-14,Slovakia,Marek Rodák,False,0.0
2021-06-14,Slovakia,Tomáš Hubočan,True,90.0
2021-06-14,Slovakia,Stanislav Lobotka,False,0.0
2021-06-14,Slovakia,Milan Škriniar,True,90.0
2021-06-14,Slovakia,Marek Hamšík,True,90.0
2021-06-14,Slovakia,Dušan Kuciak,False,0.0
2021-06-14,Slovakia,Lukáš Haraslín,True,86.01666666666667
2021-06-14,Slovakia,Ondrej Duda,True,90.83333333333333
2021-06-14,Slovakia,Peter Pekarík,True,79.1
2021-06-14,Slovakia,Juraj Kucka,True,90.0
2021-06-14,Slovakia,Vladimír Weiss,False,0.0
2021-06-14,Slovakia,Michal Ďuriš,False,3.9833333333333343
2021-06-14,Slovakia,László Bénes,False,0.0
2021-06-14,Slovakia,Patrik Hrošovský,False,10.933333333333337
2021-06-14,Slovakia,Ján Greguš,False,0.0
2021-06-14,Slovakia,Denis Vavro,False,0.0
2021-06-14,Slovakia,Róbert Mak,True,86.48333333333333
2021-06-14,Slovakia,Dávid Hancko,False,0.0
2021-06-14,Slovakia,Jakub Hromada,True,79.06666666666666
2021-06-14,Slovakia,Martin Koscelník,False,10.900000000000006
2021-06-14,Slovakia,Ľubomír Šatka,True,90.0
2021-06-14,Slovakia,Tomáš Suslov,False,3.5166666666666657
2021-06-14,Sweden,Karl-Johan Johnsson,False,0.0
2021-06-14,Sweden,Victor Nilsson Lindelöf,True,90.0
2021-06-14,Sweden,Pontus Jansson,False,0.0
2021-06-14,Sweden,Gustav Svensson,False,0.0
2021-06-14,Sweden,Mikael Lustig,True,74.68333333333334
2021-06-14,Sweden,Viktor Claesson,False,21.53333333333333
2021-06-14,Sweden,Sebastian Larsson,True,90.0
2021-06-14,Sweden,Ludwig Augustinsson,True,90.0
2021-06-14,Sweden,Robin Olsen,True,90.0
2021-06-14,Sweden,Albin Ekdal,True,90.0
2021-06-14,Sweden,Emil Peter Forsberg,True,83.48333333333333
2021-06-14,Sweden,Emil Krafth,False,15.316666666666663
2021-06-14,Sweden,Filip Helander,False,0.0
2021-06-14,Sweden,Robin Quaison,False,21.950000000000003
2021-06-14,Sweden,Alexander Isak,True,68.46666666666667
2021-06-14,Sweden,Kristoffer Nordfeldt,False,0.0
2021-06-14,Sweden,Ken Sema,False,0.0
2021-06-14,Sweden,Marcus Berg,True,68.05
2021-06-14,Sweden,Pierre Bengtsson,False,6.516666666666666
2021-06-14,Sweden,Kristoffer Olsson,True,83.16666666666667
2021-06-14,Sweden,Jens-Lys Michel Cajuste,False,6.833333333333329
2021-06-14,Sweden,Marcus Andreas Danielsson,True,90.0
2021-06-14,Sweden,Jordan Larsson,False,0.0
2021-06-14,Spain,David de Gea Quintana,False,0.0
2021-06-14,Spain,Álvaro Borja Morata Martín,True,65.06666666666666
2021-06-14,Spain,César Azpilicueta Tanco,False,0.0
2021-06-14,Spain,Aymeric Laporte,True,90.0
2021-06-14,Spain,Jorge Resurrección Merodio,True,86.71666666666667
2021-06-14,Spain,Thiago Alcântara do Nascimento,False,24.983333333333334
2021-06-14,Spain,Jordi Alba Ramos,True,90.0
2021-06-14,Spain,José Luis Gayà Peña,False,0.0
2021-06-14,Spain,Fabián Ruiz Peña,False,3.2833333333333314
2021-06-14,Spain,Mikel Oyarzabal Ugarte,False,16.66666666666667
2021-06-14,Spain,Diego Javier Llorente Ríos,False,0.0
2021-06-14,Spain,Pablo Sarabia García,False,24.933333333333337
2021-06-14,Spain,Ferrán Torres García,True,73.33333333333333
2021-06-14,Spain,Rodrigo Hernández Cascante,True,65.01666666666667
2021-06-14,Spain,Gerard Moreno Balaguero,False,16.38333333333334
2021-06-14,Spain,Marcos Llorente Moreno,True,90.0
2021-06-14,Spain,Pau Francisco Torres,True,90.0
2021-06-14,Spain,Robert Lynch Sanchez,False,0.0
2021-06-14,Spain,Adama Traoré Diarra,False,0.0
2021-06-14,Spain,Unai Simón Mendibil,True,90.0
2021-06-14,Spain,Daniel Olmo Carvajal,True,73.61666666666666
2021-06-14,Spain,Pedro González López,True,90.0
2021-06-14,Spain,Eric García Martret,False,0.0
2021-06-14,Scotland,Ryan Fraser,False,23.483333333333334
2021-06-14,Scotland,Scott McTominay,True,90.0
2021-06-14,Scotland,Andrew Robertson,True,90.0
2021-06-14,Scotland,Greg Taylor,False,0.0
2021-06-14,Scotland,Stephen O''Donnell,True,78.6
2021-06-14,Scotland,Che Adams,False,45.0
2021-06-14,Scotland,Grant Campbell Hanley,True,90.0
2021-06-14,Scotland,Liam Cooper,True,90.0
2021-06-14,Scotland,David Marshall,True,90.0
2021-06-14,Scotland,John McGinn,True,90.0
2021-06-14,Scotland,Scott McKenna,False,0.0
2021-06-14,Scotland,Stuart Armstrong,True,66.51666666666667
2021-06-14,Scotland,Craig Gordon,False,0.0
2021-06-14,Scotland,Callum McGregor,False,23.63333333333334
2021-06-14,Scotland,James Forrest,False,11.400000000000006
2021-06-14,Scotland,Jon McLaughlin,False,0.0
2021-06-14,Scotland,Jack Hendry,True,66.36666666666666
2021-06-14,Scotland,Ryan Christie,True,45.0
2021-06-14,Scotland,David Turnbull,False,0.0
2021-06-14,Scotland,Lyndon Dykes,True,78.7
2021-06-14,Scotland,Billy Gilmour,False,0.0
2021-06-14,Scotland,Nathan Patterson,False,0.0
2021-06-14,Scotland,Kevin Nisbet,False,11.299999999999997
2021-06-14,Czech Republic,Matěj Vydra,False,18.516666666666666
2021-06-14,Czech Republic,Tomáš Souček,True,90.0
2021-06-14,Czech Republic,Jan Bořil,True,90.0
2021-06-14,Czech Republic,Patrik Schick,True,86.55
2021-06-14,Czech Republic,Antonín Barák,False,0.0
2021-06-14,Czech Republic,Jakub Jankto,True,71.6
2021-06-14,Czech Republic,Vladimír Darida,True,86.58333333333333
2021-06-14,Czech Republic,Pavel Kadeřábek,False,0.0
2021-06-14,Czech Republic,Tomáš Vaclík,True,90.0
2021-06-14,Czech Republic,Tomáš Kalas,True,90.0
2021-06-14,Czech Republic,Michael Krmenčík,False,3.450000000000003
2021-06-14,Czech Republic,Tomáš Holeš,False,23.233333333333334
2021-06-14,Czech Republic,Lukáš Masopust,True,71.48333333333333
2021-06-14,Czech Republic,Vladimír Coufal,True,90.0
2021-06-14,Czech Republic,Tomáš Pekhart,False,0.0
2021-06-14,Czech Republic,Alex Král,True,66.76666666666667
2021-06-14,Czech Republic,Petr Ševčík,False,3.4166666666666714
2021-06-14,Czech Republic,Jakub Brabec,False,0.0
2021-06-14,Czech Republic,Adam Hložek,False,18.400000000000006
2021-06-14,Czech Republic,Ondrej Celustka,True,90.0
2021-06-14,Czech Republic,Aleš Mandous,False,0.0
2021-06-14,Czech Republic,David Zima,False,0.0
2021-06-15,France,Presnel Kimpembe,True,90.0
2021-06-15,France,Kylian Mbappé Lottin,True,90.0
2021-06-15,France,Adrien Rabiot,True,93.73333333333333
2021-06-15,France,Hugo Lloris,True,90.0
2021-06-15,France,Thomas Lemar,False,0.0
2021-06-15,France,Kurt Happy Zouma,False,0.0
2021-06-15,France,Steve Mandanda,False,0.0
